Relative_Humidity,Precipitation_mm_hr,streamflow_cfs,Soil_mm,Evapotranspiration_mm_hr
100,0,0,81,0
99,0,0,80,0
94,0,0,81,0
95,0,0,81,0
96,0,0,81,0
80,0,0,80,2
59,0,0,80,7
51,0,0,81,11
41,0,0,80,14
30,0,0,80,15
33,0,0,81,8
35,0,0,80,3
40,0,0,80,1
62,0,0,80,0
66,0,0,80,0
69,0,0,80,0
87,0,0,80,0
119,0,0,80,0
119,0,0,80,0
123,2,0,81,0
125,0,0,80,0
127,0,0,80,0
127,0,0,80,0
127,0,0,80,0
127,0,0,81,0
127,0,0,80,0
127,1,0,80,0
127,0,0,81,0
127,0,0,81,0
112,0,0,80,4
96,0,0,81,10
88,0,0,81,13
79,0,0,81,16
77,0,0,81,13
80,0,0,80,7
84,0,0,81,7
87,0,0,81,2
92,0,0,80,0
97,0,0,81,0
97,0,0,80,0
96,0,0,81,0
102,0,0,80,0
110,0,0,81,0
121,1,0,80,0
123,9,0,80,0
119,0,0,80,0
116,0,0,82,0
114,0,0,82,0
116,2,0,82,0
119,0,0,83,0
112,0,0,83,0
111,0,0,83,0
113,0,0,84,0
112,0,0,84,2
109,0,0,83,5
103,0,0,83,3
104,0,0,84,3
107,0,0,83,2
103,0,0,84,1
98,0,0,84,1
92,0,0,84,0
89,0,0,83,0
89,0,0,83,0
83,0,0,83,0
80,0,0,83,0
81,0,0,83,0
84,0,0,83,0
86,0,0,83,0
92,0,0,83,0
95,0,0,83,0
97,0,0,83,0
100,0,0,83,0
98,0,0,82,0
98,0,0,82,0
99,0,0,82,0
97,0,0,82,0
91,0,0,82,0
80,0,0,82,2
64,0,0,82,6
47,0,0,82,10
36,0,0,82,11
31,0,0,82,11
37,0,0,82,6
40,0,0,82,2
48,0,0,82,1
62,0,0,82,0
71,0,0,82,0
79,0,0,82,0
82,0,0,82,0
87,0,0,82,0
90,0,0,81,0
88,0,0,81,0
88,0,0,81,0
89,0,0,81,0
89,0,0,81,0
84,0,0,82,0
82,0,0,81,0
75,0,0,81,0
78,0,0,81,0
85,0,0,82,0
79,0,0,82,0
60,0,0,81,2
50,0,0,81,5
43,0,0,81,8
33,0,0,81,11
28,0,0,82,11
26,0,0,81,6
24,0,0,81,3
31,0,0,81,0
56,0,0,81,0
68,0,0,81,0
71,0,0,81,0
72,0,0,81,0
73,0,0,81,0
71,0,0,81,0
72,0,0,81,0
71,0,0,81,0
72,0,0,81,0
62,0,0,81,0
44,0,0,81,0
38,0,0,81,0
34,0,0,81,0
30,0,0,81,0
21,0,0,81,0
19,0,0,81,0
12,0,0,81,4
19,0,0,81,8
23,0,0,81,13
22,0,0,81,15
21,0,0,81,14
27,0,0,81,7
28,0,0,81,3
35,0,0,81,1
41,0,0,81,0
50,0,0,81,0
53,0,0,81,0
53,0,0,81,0
57,0,0,81,0
61,0,0,81,0
64,0,0,81,0
62,0,0,81,0
63,0,0,81,0
55,0,0,81,0
56,0,0,81,0
57,0,0,81,0
58,0,0,81,0
61,0,0,81,0
59,0,0,81,0
59,0,0,81,1
55,0,0,81,2
52,0,0,81,5
54,0,0,81,5
45,0,0,81,13
40,0,0,81,13
49,0,0,81,7
55,0,0,81,2
64,0,0,81,1
73,0,0,81,0
75,0,0,81,0
72,0,0,81,0
53,0,0,81,0
42,0,0,81,0
46,0,0,81,0
44,0,0,81,0
46,0,0,81,0
48,0,0,81,0
43,0,0,81,0
44,0,0,80,0
47,0,0,81,0
53,0,0,80,0
57,0,0,81,0
62,0,0,81,0
61,0,0,81,0
53,0,0,81,3
45,0,0,80,8
38,0,0,81,13
38,0,0,80,15
33,0,0,81,14
34,0,0,81,6
33,0,0,81,3
38,0,0,81,1
42,0,0,81,0
53,0,0,81,0
54,0,0,80,0
46,0,0,81,0
47,0,0,81,0
45,0,0,80,0
40,0,0,80,0
36,0,0,80,0
40,0,0,80,0
40,0,0,80,0
39,0,0,80,0
51,0,0,80,0
52,0,0,80,0
50,0,0,80,0
49,0,0,80,0
73,0,0,80,0
68,0,0,81,1
66,0,0,80,2
68,0,0,80,5
72,0,0,80,6
81,0,0,80,4
75,0,0,80,6
79,0,0,80,3
100,0,0,80,1
101,0,0,80,0
117,0,0,80,0
103,0,0,80,0
104,0,0,80,0
103,0,0,80,0
105,0,0,80,0
108,0,0,80,0
111,0,0,80,0
108,0,0,80,0
107,0,0,80,0
106,0,0,81,0
104,0,0,80,0
104,0,0,80,0
107,0,0,80,0
107,0,0,80,0
108,0,0,80,0
106,0,0,81,0
105,0,0,80,1
104,0,0,80,1
100,0,0,80,4
92,0,0,80,6
83,0,0,80,6
89,0,0,80,3
95,0,0,80,0
99,0,0,80,0
103,0,0,80,0
106,0,0,80,0
108,0,0,80,0
108,0,0,80,0
109,0,0,81,0
109,0,0,80,0
110,0,0,80,0
114,0,0,80,0
115,0,0,80,0
118,0,0,80,0
121,0,0,80,0
120,0,0,80,0
123,0,0,80,0
122,0,0,80,0
123,0,0,80,0
114,0,0,80,3
99,0,0,80,6
82,0,0,80,12
74,0,0,80,14
64,0,0,80,14
67,0,0,80,7
73,0,0,80,3
82,0,0,80,1
94,0,0,80,0
104,0,0,80,0
107,0,0,80,0
104,0,0,80,0
104,0,0,80,0
107,0,0,80,0
112,0,0,80,0
116,0,0,80,0
121,0,0,80,0
120,0,0,80,0
119,0,0,80,0
118,0,0,80,0
119,0,0,80,0
119,0,0,80,0
119,0,0,80,0
124,0,0,80,0
123,0,0,81,0
105,0,0,80,4
102,0,0,80,2
103,0,0,80,2
103,0,0,80,1
103,0,0,80,1
109,0,0,80,1
113,0,0,79,0
112,0,0,80,0
107,0,0,80,0
103,0,0,80,0
105,0,0,80,0
103,0,0,80,0
100,0,0,80,0
99,0,0,80,0
101,0,0,80,0
103,0,0,80,0
100,0,0,80,0
100,0,0,79,0
108,0,0,80,0
114,1,0,80,0
115,2,0,80,0
113,0,0,80,0
120,1,0,80,0
121,0,0,80,0
125,0,0,80,1
118,0,0,80,1
117,0,0,80,3
114,0,0,81,2
106,0,0,81,2
111,1,0,81,1
112,0,0,81,1
112,0,0,81,0
114,0,0,81,0
113,0,0,81,0
112,0,0,81,0
119,0,0,81,0
116,0,0,81,0
115,0,0,81,0
119,0,0,81,0
113,0,0,81,0
120,0,0,81,0
121,0,0,81,0
120,0,0,81,0
121,0,0,81,0
124,2,0,81,0
123,0,0,81,0
122,0,0,81,0
121,0,0,81,0
115,0,0,81,2
115,0,0,81,2
114,0,0,81,3
110,0,0,81,4
113,0,0,81,3
114,0,0,81,2
120,0,0,82,1
120,0,0,81,0
118,0,0,81,0
117,0,0,81,0
115,0,0,81,0
112,0,0,81,0
112,0,0,81,0
112,0,0,82,0
106,0,0,81,0
107,0,0,81,0
106,0,0,81,0
109,0,0,82,0
116,1,0,82,0
113,0,0,81,0
111,0,0,81,0
110,0,0,81,0
106,0,0,81,0
104,0,0,82,0
99,0,0,82,1
92,0,0,82,4
90,0,0,81,3
88,0,0,82,4
84,0,0,81,5
83,0,0,82,1
83,0,0,82,0
79,0,0,81,0
80,0,0,81,0
78,0,0,82,0
80,0,0,81,0
84,0,0,82,0
85,0,0,81,0
89,0,0,81,0
89,0,0,81,0
91,0,0,81,0
94,0,0,81,0
99,0,0,81,0
101,0,0,81,0
104,0,0,81,0
105,0,0,81,0
107,0,0,81,0
106,0,0,81,0
106,0,0,81,1
103,0,0,81,1
94,0,0,81,4
85,0,0,81,9
72,0,0,81,8
77,0,0,81,4
87,0,0,81,2
95,0,0,81,0
104,0,0,81,0
111,0,0,81,0
111,0,0,81,0
108,0,0,81,0
109,0,0,81,0
112,0,0,81,0
108,0,0,81,0
114,0,0,81,0
116,0,0,81,0
118,0,0,81,0
118,0,0,81,0
119,0,0,81,0
119,0,0,80,0
120,0,0,81,0
117,0,0,81,0
115,0,0,81,0
119,3,0,80,0
125,7,0,81,0
126,6,0,80,0
127,8,0,80,0
127,7,0,80,0
127,4,0,81,0
127,3,1,81,0
127,2,1,83,0
127,0,1,84,0
127,0,1,84,0
127,0,1,85,0
127,0,1,85,0
125,0,1,85,0
123,0,1,86,0
126,0,1,86,0
125,0,1,86,0
120,0,1,86,0
121,0,1,86,0
123,0,1,86,0
126,0,1,86,0
125,0,1,86,0
126,0,1,86,0
117,0,1,86,0
110,0,1,86,0
111,0,1,85,1
106,0,1,86,1
115,0,1,85,4
93,0,1,85,9
73,0,1,85,10
68,0,1,85,5
67,0,1,85,3
88,0,1,85,0
109,0,1,85,0
114,0,1,85,0
116,0,1,85,0
116,0,1,84,0
115,0,1,85,0
117,0,1,84,0
118,0,1,84,0
117,0,1,85,0
117,0,1,85,0
117,0,1,84,0
117,0,1,84,0
120,0,1,84,0
125,0,1,84,0
122,0,1,84,0
125,1,1,84,0
127,3,1,84,0
127,3,1,84,0
127,5,1,84,0
126,4,1,84,0
126,3,1,83,0
126,6,1,84,0
127,12,1,84,0
127,14,1,84,0
127,6,1,84,0
127,3,1,83,0
127,2,1,83,0
127,2,0,83,0
127,3,1,83,0
126,1,1,83,0
122,0,0,83,0
123,0,0,83,0
124,0,0,83,0
120,0,0,83,0
119,0,0,83,0
114,0,0,83,0
111,0,0,83,0
112,0,0,83,0
111,0,0,83,0
109,0,0,83,0
110,0,0,83,0
104,0,0,83,1
94,0,0,83,4
88,0,0,83,7
88,0,0,83,8
99,0,0,83,3
101,0,0,83,1
103,0,0,83,1
100,0,0,83,0
105,0,0,83,0
111,0,0,83,0
118,0,0,83,0
118,0,0,83,0
109,0,0,83,0
115,0,0,83,0
116,0,0,83,0
120,0,0,83,0
119,0,0,83,0
118,0,0,84,0
118,0,0,84,0
113,0,0,83,0
118,0,0,83,0
119,0,0,83,0
119,0,0,83,0
119,0,0,83,0
117,0,0,83,0
113,0,0,83,0
100,0,0,83,2
97,0,0,83,1
98,0,0,83,1
95,0,0,83,2
96,0,0,83,1
101,0,0,83,0
106,0,0,83,0
109,0,0,83,0
108,0,0,83,0
107,0,0,83,0
110,0,0,83,0
115,0,0,83,0
114,0,0,83,0
109,0,0,83,0
110,0,0,83,0
113,0,0,83,0
113,0,0,83,0
114,0,0,83,0
116,0,0,83,0
118,0,0,83,0
118,0,0,83,0
111,0,0,83,0
106,0,0,83,0
101,0,0,83,1
100,0,0,83,1
86,0,0,83,4
85,0,0,83,4
86,0,0,83,2
89,0,0,83,1
92,0,0,83,0
98,0,0,83,0
109,0,0,83,0
114,0,0,83,0
110,0,0,83,0
114,0,0,83,0
117,0,0,83,0
115,0,0,83,0
113,0,0,83,0
115,0,0,83,0
116,0,0,83,0
116,0,0,83,0
115,0,0,83,0
113,0,0,83,0
117,0,0,83,0
116,0,0,83,0
114,0,0,83,0
103,0,0,83,1
89,0,0,83,2
76,0,0,83,5
75,0,0,83,4
78,0,0,83,4
82,0,0,83,3
91,0,0,83,1
104,0,0,83,0
103,0,0,83,0
102,0,0,83,0
103,0,0,83,0
104,0,0,83,0
103,0,0,83,0
105,0,0,83,0
109,0,0,82,0
108,0,0,83,0
104,0,0,83,0
104,0,0,82,0
102,0,0,83,0
103,0,0,83,0
103,0,0,83,0
103,0,0,82,0
112,0,0,82,0
114,0,0,83,0
106,0,0,83,0
98,0,0,83,1
85,0,0,82,3
88,0,0,82,2
98,0,0,82,2
69,0,0,82,2
77,0,0,82,1
82,0,0,83,0
85,0,0,82,0
106,0,0,82,0
104,0,0,83,0
107,0,0,83,0
107,0,0,82,0
109,0,0,82,0
110,0,0,82,0
108,0,0,82,0
110,0,0,82,0
113,0,0,82,0
113,0,0,82,0
113,0,0,82,0
113,0,0,82,0
113,0,0,82,0
114,0,0,83,0
114,0,0,82,0
110,0,0,82,1
96,0,0,82,2
88,0,0,82,4
72,0,0,82,6
63,0,0,82,6
63,0,0,82,3
65,0,0,82,2
69,0,0,82,0
84,0,0,82,0
114,0,0,82,0
122,0,0,83,0
103,0,0,82,0
96,0,0,82,0
104,0,0,82,0
117,2,0,82,0
125,2,0,82,0
126,4,0,82,0
127,4,0,82,0
127,3,0,82,0
127,2,0,82,0
127,1,0,82,0
127,1,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,2,0,82,0
124,2,0,82,1
123,1,0,82,1
113,0,0,82,2
108,0,0,82,2
110,0,0,82,0
110,0,0,82,0
109,0,0,82,0
111,0,0,82,0
116,1,0,82,0
119,4,0,82,0
111,3,0,82,0
110,0,0,82,0
111,1,0,82,0
108,1,0,82,0
108,2,0,82,0
105,0,0,82,0
98,0,0,82,0
101,0,0,82,0
93,0,0,82,0
92,0,0,82,0
90,0,0,82,0
81,0,0,82,1
75,0,0,82,3
67,0,0,82,4
61,0,0,82,5
55,0,0,82,5
69,0,0,82,2
73,0,0,82,1
72,0,0,82,0
76,0,0,82,0
77,0,0,82,0
81,0,0,82,0
85,0,0,82,0
95,0,0,82,0
103,0,0,82,0
102,0,0,82,0
106,0,0,82,0
108,0,0,82,0
112,0,0,82,0
115,0,0,82,0
117,0,0,82,0
118,0,0,82,0
119,0,0,82,0
118,0,0,83,0
119,0,0,82,0
116,0,0,82,0
110,0,0,82,0
106,0,0,82,1
96,0,0,82,1
91,0,0,82,2
80,0,0,82,2
90,0,0,82,1
97,0,0,82,0
108,0,0,82,0
112,0,0,82,0
113,0,0,82,0
114,0,0,82,0
116,0,0,82,0
119,0,0,82,0
121,0,0,82,0
123,2,0,82,0
124,2,0,82,0
125,5,0,82,0
125,4,0,82,0
126,1,0,82,0
126,2,0,82,0
126,5,0,82,0
126,9,0,82,0
126,3,0,82,0
126,0,0,81,0
126,0,0,82,0
126,0,0,82,0
126,0,0,82,0
124,0,0,82,1
116,0,0,82,1
113,0,0,82,0
114,0,0,82,0
110,0,0,82,0
106,0,0,82,0
113,0,0,82,0
111,0,0,82,0
106,0,0,82,0
102,0,0,82,0
109,0,0,82,0
113,0,0,82,0
116,0,0,82,0
115,0,0,82,0
114,0,0,82,0
114,0,0,82,0
112,0,0,82,0
114,0,0,82,0
111,0,0,82,0
114,0,0,82,0
112,0,0,82,0
103,0,0,82,1
99,0,0,82,1
95,0,0,82,2
94,0,0,82,2
94,0,0,82,1
98,0,0,82,1
104,0,0,82,0
116,1,0,82,0
126,4,0,81,0
126,7,0,82,0
127,4,0,81,0
126,5,0,82,0
126,2,0,82,0
126,3,0,82,0
125,0,0,82,0
122,0,0,82,0
123,0,0,82,0
125,0,0,82,0
124,0,0,82,0
126,0,0,82,0
126,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
126,0,0,82,0
123,0,0,82,0
123,0,0,82,0
123,0,0,82,0
123,0,0,82,0
125,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,3,0,82,0
127,0,0,83,0
127,1,0,82,0
127,0,0,82,0
127,0,0,82,0
127,0,0,82,0
127,1,0,82,0
127,2,0,82,0
127,0,0,82,0
127,1,0,82,0
127,0,0,82,0
127,7,0,83,0
127,9,1,82,0
127,3,2,82,0
127,7,4,83,0
127,11,6,83,0
127,8,10,84,0
127,7,15,84,0
127,3,17,85,0
127,3,17,85,0
127,3,18,86,0
127,15,21,86,0
127,12,35,87,0
127,11,45,88,0
127,8,53,89,0
127,19,68,91,0
127,9,85,91,0
127,17,92,92,0
127,7,99,94,0
127,6,89,95,0
127,0,79,95,0
127,3,65,96,0
123,0,55,97,0
124,0,47,97,0
124,1,40,96,0
125,8,35,96,0
116,0,31,96,0
111,0,27,96,0
107,0,25,96,0
92,0,22,95,2
95,0,20,95,1
87,0,19,95,1
90,0,17,94,2
94,0,16,94,1
89,0,15,93,1
102,0,14,93,0
94,0,13,93,0
73,0,12,93,0
67,0,11,93,0
71,0,10,93,0
77,0,10,93,0
84,0,9,92,0
92,0,9,92,0
89,0,8,92,0
95,0,8,92,0
100,0,8,92,0
107,0,7,91,0
110,0,7,91,0
112,0,7,91,0
112,0,6,90,0
109,0,6,90,0
105,0,6,90,0
101,0,6,90,0
92,0,6,90,2
76,0,5,90,3
62,0,5,90,5
61,0,5,90,3
57,0,5,90,2
60,0,5,89,2
67,0,5,89,0
79,0,4,89,0
77,0,4,89,0
85,0,4,89,0
76,0,4,88,0
79,0,4,89,0
83,0,4,88,0
80,0,4,88,0
81,0,4,88,0
84,0,4,88,0
95,0,3,88,0
89,0,3,88,0
91,0,3,88,0
91,0,3,88,0
99,0,3,87,0
107,0,3,88,0
106,0,3,87,0
92,0,3,88,1
87,0,3,87,2
82,0,3,87,3
71,0,3,87,5
60,0,3,87,5
59,0,3,87,2
64,0,3,87,1
75,0,3,87,0
90,0,3,87,0
85,0,3,87,0
98,0,2,87,0
100,0,2,87,0
101,0,2,87,0
97,0,2,86,0
92,0,2,86,0
94,0,2,86,0
98,0,2,86,0
94,0,2,86,0
97,0,2,86,0
94,0,2,86,0
96,0,2,86,0
94,0,2,86,0
94,0,2,86,0
94,0,2,86,0
92,0,2,86,0
80,0,2,86,1
61,0,2,86,3
53,0,2,86,5
53,0,2,86,4
64,0,2,86,2
70,0,2,86,1
83,0,2,85,0
98,0,2,86,0
100,0,2,86,0
101,0,2,86,0
100,0,2,86,0
101,0,2,85,0
105,0,2,86,0
104,0,2,85,0
100,0,2,85,0
99,0,2,85,0
105,0,2,85,0
116,1,2,85,0
118,0,2,85,0
118,0,2,85,0
119,0,2,86,0
120,0,2,85,0
123,0,2,86,0
122,0,2,85,0
121,0,2,85,0
117,0,2,85,0
115,0,1,85,1
119,0,1,85,0
122,0,1,85,0
126,0,1,85,0
127,0,1,85,0
127,0,1,85,0
127,0,1,85,0
127,1,1,84,0
127,1,1,85,0
127,3,1,84,0
127,3,1,85,0
127,2,1,85,0
127,2,1,84,0
127,3,2,84,0
127,8,2,85,0
127,9,3,85,0
127,10,6,85,0
127,4,11,85,0
127,4,13,86,0
127,0,14,86,0
127,0,14,87,0
127,0,13,88,0
115,0,12,88,3
95,0,12,88,7
84,0,13,89,12
95,0,14,89,3
100,0,14,89,2
95,0,15,90,1
92,0,15,90,0
101,0,14,90,0
104,0,13,91,0
106,0,13,91,0
111,0,12,92,0
110,0,11,92,0
110,0,11,91,0
112,0,10,91,0
106,0,10,91,0
105,0,9,91,0
101,0,9,92,0
105,0,9,92,0
105,0,8,91,0
99,0,8,91,0
102,0,8,91,0
107,0,7,91,0
108,0,7,91,0
102,0,7,91,0
92,0,7,91,2
83,0,6,91,3
75,0,6,91,7
81,0,6,90,4
89,0,6,90,2
90,0,6,90,1
102,0,6,91,0
108,0,5,90,0
114,0,5,90,0
125,3,5,90,0
127,2,5,90,0
127,8,5,90,0
127,7,5,90,0
127,7,5,90,0
127,5,5,90,0
127,3,5,90,0
127,0,5,89,0
127,0,5,89,0
127,0,4,89,0
127,0,4,89,0
127,0,4,89,0
127,0,4,89,0
122,0,4,89,0
110,0,4,89,0
114,0,4,89,0
101,0,4,89,3
99,0,4,89,3
100,0,4,89,2
104,0,4,89,1
102,0,4,89,0
101,0,3,89,0
103,0,3,89,0
102,0,3,89,0
96,0,3,89,0
102,0,3,88,0
104,0,3,88,0
105,0,3,88,0
110,0,3,88,0
112,0,3,88,0
109,0,3,88,0
111,0,3,88,0
117,0,3,88,0
119,0,3,88,0
118,0,3,88,0
114,0,3,88,0
117,0,3,88,0
115,0,3,88,0
112,0,3,88,0
106,0,3,88,0
99,0,3,88,0
97,0,3,88,0
101,0,3,88,1
103,0,3,87,0
108,0,3,87,0
114,0,2,87,0
117,0,2,87,0
120,0,2,87,0
119,0,2,87,0
120,0,2,87,0
122,0,2,87,0
124,0,2,87,0
120,0,2,87,0
118,0,2,87,0
117,0,2,87,0
119,0,2,87,0
116,0,2,87,0
110,0,2,87,0
110,0,2,87,0
112,0,2,88,0
112,0,2,87,0
108,0,2,87,0
104,0,2,87,0
100,0,2,87,1
92,0,2,87,1
92,0,2,87,2
89,0,2,86,2
87,0,2,86,1
85,0,2,86,1
88,0,2,87,0
95,0,2,87,0
98,0,2,86,0
101,0,2,86,0
98,0,2,86,0
96,0,2,86,0
96,0,2,86,0
97,2,2,86,0
96,0,2,86,0
94,0,2,86,0
92,0,2,86,0
98,0,2,86,0
98,0,1,86,0
97,0,1,86,0
99,0,1,86,0
96,0,1,86,0
97,0,1,86,0
91,0,1,86,0
84,0,1,86,1
82,0,1,86,1
74,0,1,86,2
64,0,1,86,3
66,0,1,86,1
76,0,1,86,0
86,0,1,86,0
93,0,1,86,0
95,0,1,85,0
98,0,1,86,0
103,0,1,86,0
105,0,1,85,0
104,0,1,86,0
103,0,1,86,0
103,0,1,85,0
104,0,1,85,0
102,0,1,85,0
103,0,1,85,0
104,0,1,85,0
104,0,1,85,0
105,0,1,85,0
106,0,1,85,0
105,0,1,85,0
103,0,1,85,0
94,0,1,85,0
86,0,1,85,0
73,0,1,85,0
62,0,1,85,1
75,0,1,85,1
78,0,1,85,0
79,0,1,85,0
89,0,1,85,0
85,0,1,85,0
84,0,1,85,0
85,0,1,85,0
91,0,1,85,0
95,0,1,85,0
110,3,1,85,0
115,2,1,85,0
116,2,1,85,0
116,0,1,85,0
117,4,1,85,0
118,6,1,85,0
118,5,1,85,0
118,4,1,85,0
119,4,1,85,0
119,3,1,85,0
117,1,1,85,0
110,0,1,85,0
100,0,1,85,2
84,0,1,85,5
78,0,1,85,5
89,0,1,85,3
103,0,1,85,0
104,0,1,85,0
106,0,1,85,0
108,0,1,85,0
108,0,1,85,0
110,0,1,85,0
109,0,1,85,0
112,0,1,85,0
113,0,1,85,0
115,0,1,85,0
118,0,1,85,0
119,0,1,85,0
120,0,1,85,0
118,0,1,85,0
117,0,1,85,0
115,0,1,85,0
113,0,1,85,0
113,0,1,85,0
106,0,1,85,0
95,0,1,85,1
87,0,1,85,2
64,0,1,84,5
58,0,1,84,6
67,0,1,84,3
76,0,1,84,2
88,0,1,84,0
98,0,1,83,0
105,0,1,84,0
106,0,1,83,0
108,0,1,84,0
111,0,1,84,0
113,0,1,84,0
115,0,1,84,0
116,0,1,84,0
116,0,1,84,0
119,0,1,83,0
119,0,1,83,0
120,0,1,84,0
116,0,1,83,0
119,0,1,84,0
115,0,1,84,0
116,0,1,84,0
114,0,1,84,0
97,0,1,84,1
82,0,1,83,3
63,0,1,84,6
50,0,1,83,7
57,0,1,83,4
71,0,1,83,2
84,0,1,83,0
97,0,1,83,0
104,0,1,83,0
104,0,1,84,0
106,0,1,83,0
107,0,1,83,0
107,0,1,83,0
108,0,1,83,0
107,0,1,83,0
108,0,1,83,0
110,0,1,83,0
111,0,1,84,0
108,0,1,84,0
104,0,1,83,0
102,0,1,83,0
100,0,1,83,0
97,0,1,83,0
96,0,1,83,0
80,0,1,83,2
68,0,1,83,3
51,0,1,83,7
46,0,1,83,7
48,0,1,83,4
68,0,1,83,2
81,0,1,84,0
88,0,1,83,0
95,0,1,84,0
100,0,1,83,0
101,0,1,83,0
101,0,1,83,0
105,0,1,83,0
104,0,1,83,0
106,0,1,83,0
102,0,1,83,0
106,0,1,83,0
113,0,1,83,0
116,0,1,83,0
113,0,1,83,0
117,0,1,83,0
117,0,1,83,0
118,0,1,83,0
111,0,1,83,0
110,0,1,83,0
99,0,1,83,1
89,0,1,83,1
84,0,1,83,1
89,0,1,83,1
93,0,1,83,1
104,0,1,83,0
103,0,1,83,0
112,0,1,83,0
114,0,1,83,0
118,0,1,83,0
119,0,1,83,0
125,0,1,83,0
126,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,1
123,0,1,83,3
117,0,1,83,4
115,0,1,83,4
117,0,1,83,2
125,4,1,83,0
127,3,2,83,0
127,0,3,83,0
127,0,3,83,0
127,0,4,83,0
127,0,4,83,0
127,1,4,83,0
127,0,4,83,0
127,0,5,83,0
127,0,5,83,0
127,0,5,83,0
127,0,5,83,0
127,1,5,83,0
127,2,6,83,0
127,3,7,83,0
127,3,9,83,0
127,8,13,83,0
127,14,21,83,0
127,6,36,83,0
127,5,44,83,0
127,3,45,83,0
127,10,47,83,0
127,10,57,83,0
127,8,67,83,1
127,5,73,83,1
127,0,68,83,1
127,0,58,83,0
118,0,50,83,0
108,0,43,83,0
116,0,38,83,0
109,0,34,83,0
110,0,30,83,0
113,0,27,83,0
108,0,24,83,0
104,0,22,83,0
105,0,20,83,0
102,0,19,83,0
104,0,17,83,0
104,0,16,83,0
110,0,15,83,0
108,0,14,83,0
109,0,13,83,0
115,0,12,83,0
106,0,12,83,1
99,0,11,83,3
95,0,11,83,4
82,0,10,98,7
78,0,10,98,6
72,0,9,98,5
75,0,9,97,4
84,0,9,97,0
105,0,9,97,0
111,0,9,97,0
115,0,9,97,0
117,0,8,96,0
116,0,8,97,0
117,0,8,96,0
118,0,8,96,0
118,0,7,95,0
118,0,7,95,0
117,0,7,95,0
110,0,7,95,0
110,0,7,95,0
122,8,6,95,0
127,3,6,94,0
126,1,6,94,0
127,0,6,94,0
127,2,6,94,0
127,0,6,94,0
127,0,6,94,0
126,0,6,94,0
124,0,6,94,1
126,0,6,95,1
126,0,6,94,0
127,0,6,95,0
127,0,6,94,0
127,0,6,95,0
121,0,6,95,0
120,0,5,95,0
120,0,5,95,0
120,0,5,95,0
123,2,5,95,0
116,0,5,95,0
117,1,5,95,0
116,2,5,95,0
113,0,5,95,0
115,2,5,94,0
114,1,5,94,0
109,0,5,94,0
103,0,5,94,0
103,0,4,94,0
102,0,4,94,0
98,0,4,94,1
96,0,4,94,2
98,0,4,94,2
96,0,4,93,2
88,0,4,93,1
83,0,4,93,1
81,0,4,93,1
83,0,4,93,0
81,0,4,93,0
87,0,4,93,0
105,0,4,92,0
106,0,4,92,0
100,0,3,92,0
91,0,3,92,0
93,0,3,92,0
98,0,3,92,0
98,0,3,92,0
102,0,3,92,0
107,0,3,92,0
108,0,3,92,0
98,0,3,92,0
92,0,3,92,0
94,0,3,92,0
90,0,3,91,0
80,0,3,91,2
63,0,3,91,3
50,0,3,91,6
48,0,3,91,6
51,0,3,91,4
57,0,3,91,1
57,0,3,91,0
58,0,3,91,0
58,0,3,91,0
62,0,3,90,0
69,0,2,91,0
73,0,2,90,0
84,0,2,90,0
89,0,2,90,0
96,0,2,90,0
92,0,2,90,0
91,0,2,90,0
89,0,2,90,0
86,0,2,90,0
83,0,2,90,0
87,0,2,90,0
90,0,2,90,0
90,0,2,89,0
86,0,2,90,0
81,0,2,89,1
78,0,2,89,1
73,0,2,89,2
74,0,2,89,2
79,0,2,89,1
78,0,2,90,1
80,0,2,89,0
83,0,2,89,0
90,0,2,89,0
92,0,2,89,0
86,0,2,89,0
92,0,2,89,0
100,0,2,89,0
101,0,2,89,0
100,0,2,89,0
96,0,2,89,0
96,0,2,89,0
94,0,2,89,0
95,0,2,89,0
94,0,2,89,0
94,0,2,88,0
98,0,2,89,0
101,0,1,88,0
99,0,1,88,0
93,0,1,88,1
82,0,1,88,2
91,0,1,88,1
83,0,1,88,2
78,0,1,88,2
79,0,1,88,1
83,0,1,88,0
86,0,1,88,0
90,0,1,88,0
93,0,1,88,0
93,0,1,88,0
91,0,1,88,0
92,0,1,87,0
93,0,1,88,0
95,0,1,88,0
94,0,1,88,0
94,0,1,87,0
95,0,1,87,0
93,0,1,87,0
95,0,1,87,0
98,0,1,87,0
98,0,1,87,0
99,0,1,87,0
93,0,1,87,0
84,0,1,87,0
77,0,1,86,2
65,0,1,87,3
59,0,1,86,4
66,0,1,86,2
70,0,1,86,1
81,0,1,86,0
86,0,1,86,0
89,0,1,86,0
91,0,1,86,0
95,0,1,86,0
99,0,1,86,0
102,0,1,86,0
104,0,1,86,0
105,0,1,86,0
104,0,1,86,0
104,0,1,85,0
102,0,1,86,0
103,0,1,86,0
104,0,1,86,0
